SAMPLE_ID	ANALYSIS_ID	ANALYSIS_CONTRACT	STATION_NAME	DEPLOYMENT_DATE_START	DEPLOYMENT_TIME_START	CAST_NUMBER	GEAR	TOW_TYPE	NET_MESH_SIZE	SAMPLING_NET_ID	MIN_SAMPLE_DEPTH	MAX_SAMPLE_DEPTH	DEPTH_CALC_NET_FILTERED_VOL	FLOWMETER_CALC_VOL	TAXON_ID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	C1_SAMPLE_ABUND (nbr of ind.)	C1_ABUND (ind./m3 depth vol.)	C1_ABUND (ind./m3 flowmeter vol.)	C1_BIOMASS (�g C m-3 depth vol.)	C1_BIOMASS (�g C m-3 flowmeter vol.)	C2_SAMPLE_ABUND (nbr of ind.)	C2_ABUND (ind./m3 depth vol.)	C2_ABUND (ind./m3 flowmeter vol.)	C2_BIOMASS (�g C m-3 depth vol.)	C2_BIOMASS (�g C m-3 flowmeter vol.)	C3_SAMPLE_ABUND (nbr of ind.)	C3_ABUND (ind./m3 depth vol.)	C3_ABUND (ind./m3 flowmeter vol.)	C3_BIOMASS (�g C m-3 depth vol.)	C3_BIOMASS (�g C m-3 flowmeter vol.)	C4_SAMPLE_ABUND (nbr of ind.)	C4_ABUND (ind./m3 depth vol.)	C4_ABUND (ind./m3 flowmeter vol.)	C4_BIOMASS (�g C m-3 depth vol.)	C4_BIOMASS (�g C m-3 flowmeter vol.)	C5_SAMPLE_ABUND (nbr of ind.)	C5_ABUND (ind./m3 depth vol.)	C5_ABUND (ind./m3 flowmeter vol.)	C5_BIOMASS (�g C m-3 depth vol.)	C5_BIOMASS (�g C m-3 flowmeter vol.)	M_SAMPLE_ABUND (nbr of ind.)	M_ABUND (ind./m3 depth vol.)	M_ABUND (ind./m3 flowmeter vol.)	M_BIOMASS (�g C m-3 depth vol.)	M_BIOMASS (�g C m-3 flowmeter vol.)	F_SAMPLE_ABUND (nbr of ind.)	F_ABUND (ind./m3 depth vol.)	F_ABUND (ind./m3 flowmeter vol.)	F_BIOMASS (�g C m-3 depth vol.)	F_BIOMASS (�g C m-3 flowmeter vol.)	COP_NS_SAMPLE_ABUND (nbr of ind.)	COP_NS_ABUND (ind./m3 depth vol.)	COP_NS_ABUND (ind./m3 flowmeter vol.)	COP_NS_BIOMASS (�g C m-3 depth vol.)	COP_NS_BIOMASS (�g C m-3 flowmeter vol.)	COPEPODID_SAMPLE_ABUND (nbr of ind.)	COPEPODID_ABUND (ind./m3 depth vol.)	COPEPODID_ABUND (ind./m3 flowmeter vol.)	COPEPODID_BIOMASS (�g C m-3 depth vol.)	COPEPODID_BIOMASS (�g C m-3 flowmeter vol.)	N1_SAMPLE_ABUND (nbr of ind.)	N1_ABUND (ind./m3 depth vol.)	N1_ABUND (ind./m3 flowmeter vol.)	N2_SAMPLE_ABUND (nbr of ind.)	N2_ABUND (ind./m3 depth vol.)	N2_ABUND (ind./m3 flowmeter vol.)	N3_SAMPLE_ABUND (nbr of ind.)	N3_ABUND (ind./m3 depth vol.)	N3_ABUND (ind./m3 flowmeter vol.)	N4_SAMPLE_ABUND (nbr of ind.)	N4_ABUND (ind./m3 depth vol.)	N4_ABUND (ind./m3 flowmeter vol.)	N5_SAMPLE_ABUND (nbr of ind.)	N5_ABUND (ind./m3 depth vol.)	N5_ABUND (ind./m3 flowmeter vol.)	N6_SAMPLE_ABUND (nbr of ind.)	N6_ABUND (ind./m3 depth vol.)	N6_ABUND (ind./m3 flowmeter vol.)	NAUP_NS_SAMPLE_ABUND (nbr of ind.)	NAUP_NS_ABUND (ind./m3 depth vol.)	NAUP_NS_ABUND (ind./m3 flowmeter vol.)	NAUPLIUS_SAMPLE_ABUND (nbr of ind.)	NAUPLIUS_ABUND (ind./m3 depth vol.)	NAUPLIUS_ABUND (ind./m3 flowmeter vol.)	ALL_STAGES_SAMPLE_ABUND (nbr of ind.)	ALL_STAGES_ABUND (ind./m3 depth vol.)	ALL_STAGES_ABUND (ind./m3 flowmeter vol.)	sample_id	analysis_id	deployment_id	sampling_platform	deployment_datetime_start	deployment_datetime_end	latitude	longitude	bottom_depth	deployment_comments	NET_COMMENTS	sample_comments	ctd_match_status	amundsen_platform_name	amundsen_filename	amundsen_cruise_name	amundsen_cruise_number	amundsen_cast_number	amundsen_station	ctd_query_attempt	ctd_time_delta_min	ctd_distance_km	ctd_depth_coverage_m	ctd_rows_selected_cast	ctd_rows_in_sample_depth_interval	sample_mid_depth_m	amundsen_nearest_depth_m	amundsen_nearest_depth_delta_m	amundsen_nearest_time	amundsen_nearest_lat	amundsen_nearest_lon	amundsen_nearest_pres_db	amundsen_temperature_degC_nearest	amundsen_temperature_degC_mean_sample_interval	amundsen_temperature_degC_min_sample_interval	amundsen_temperature_degC_max_sample_interval	amundsen_salinity_psu_nearest	amundsen_salinity_psu_mean_sample_interval	amundsen_salinity_psu_min_sample_interval	amundsen_salinity_psu_max_sample_interval	amundsen_oxygen_uM_nearest	amundsen_oxygen_uM_mean_sample_interval	amundsen_oxygen_uM_min_sample_interval	amundsen_oxygen_uM_max_sample_interval	amundsen_fluorescence_ug_l_nearest	amundsen_fluorescence_ug_l_mean_sample_interval	amundsen_fluorescence_ug_l_min_sample_interval	amundsen_fluorescence_ug_l_max_sample_interval	amundsen_nitrate_mmol_m3_nearest	amundsen_nitrate_mmol_m3_mean_sample_interval	amundsen_nitrate_mmol_m3_min_sample_interval	amundsen_nitrate_mmol_m3_max_sample_interval
21954	85	Legacy Labo Fortier	709	2010-07-15	05:31:54	1	4x1m2	V-Tow	200	2	0	79.0	79.0	2.325	Pseudocalanus minutus	Animalia	Arthropoda	Copepoda	Calanoida	Clausocalanidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7339.333333	92.90295359	3156.702509	92.59637384	3146.285391	1333.333333	16.87763713	573.4767025	29.37232068	998.0272401	1335.333333	16.90295359	574.3369176	50.70666338	1722.936089	666.6666667	8.438818565	286.7383513	27.73966245	942.5519713	666.6666667	8.438818565	286.7383513	53.9828692	1834.256631	0.0	0.0	0.0	0.0	0.0	11341.33333	143.5611814	4877.992832	254.3978895	8644.057322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11341.33333	143.5611814	4877.992832	21954.0	85.0	698.0	CCGS Amundsen	2010-07-15 05:31:54+00:00	2010-07-15 05:39:42	54.7195	-80.7657	89.0	D�gag�, l�g�rement venteux	D�gag�, l�g�rement venteux	D�gag�, l�g�rement venteux	outside_amundsen_ctd_range																																							
21954	85	Legacy Labo Fortier	709	2010-07-15	05:31:54	1	4x1m2	V-Tow	200	2	0	79.0	79.0	2.325	Pseudocalanus spp.	Animalia	Arthropoda	Copepoda	Calanoida	Clausocalanidae	7672.666667	97.12236287	3300.071685	27.13307451	921.9410265	13341.33333	168.8776371	5738.207885	99.65300489	3386.059091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21014.0	266.0	9038.27957	126.7860794	4308.000118	0.0	0.0	0.0	0.0	0.0	0.0	333.3333333	4.219409283	143.3691756	1000.0	12.65822785	430.1075269	2000.0	25.3164557	860.2150538	6333.333333	80.16877637	2724.014337	0.0	0.0	0.0	9666.666667	122.3628692	4157.706093	30680.66667	388.3628692	13195.98566	21954.0	85.0	698.0	CCGS Amundsen	2010-07-15 05:31:54+00:00	2010-07-15 05:39:42	54.7195	-80.7657	89.0	D�gag�, l�g�rement venteux	D�gag�, l�g�rement venteux	D�gag�, l�g�rement venteux	outside_amundsen_ctd_range																																							
21954	85	Legacy Labo Fortier	709	2010-07-15	05:31:54	1	4x1m2	V-Tow	200	2	0	79.0	79.0	2.325	Triconia borealis	Animalia	Arthropoda	Copepoda	Cyclopoida	Oncaeidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.075949367	2.580645161	0.027723797	0.942012903	2335.333333	29.56118143	1004.444444	20.81402785	707.2293333	1004.0	12.70886076	431.827957	7.002328101	237.9285677	10359.33333	131.1308017	4455.62724	162.8801914	5534.423708	0.0	0.0	0.0	0.0	0.0	13704.66667	173.4767932	5894.480287	190.7242711	6480.523622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13704.66667	173.4767932	5894.480287	21954.0	85.0	698.0	CCGS Amundsen	2010-07-15 05:31:54+00:00	2010-07-15 05:39:42	54.7195	-80.7657	89.0	D�gag�, l�g�rement venteux	D�gag�, l�g�rement venteux	D�gag�, l�g�rement venteux	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Acartia spp.	Animalia	Arthropoda	Copepoda	Calanoida	Acartiidae	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		4.0	0.022988506		0.104229655		0.0	0.0		0.0		4.0	0.022988506		0.104229655		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		4.0	0.022988506		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Aetideopsis armata	Animalia	Arthropoda	Copepoda	Calanoida	Aetideidae	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		4.0	0.022988506				0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		4.0	0.022988506				0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		4.0	0.022988506		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Calanus glacialis	Animalia	Arthropoda	Copepoda	Calanoida	Calanidae	824.0	4.735632184		10.42449977		3220.0	18.50574713		181.5002966		48.0	0.275862069		8.124775172		4.0	0.022988506		2.381090575		128.0	0.735632184		223.6065839		12.0	0.068965517		28.15959655		92.0	0.528735632		349.9323315		0.0	0.0		0.0		4328.0	24.87356322		804.129174		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		4328.0	24.87356322		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Calanus spp.	Animalia	Arthropoda	Copepoda	Calanoida	Calanidae	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0	0.0		800.0	4.597701149		4800.0	27.5862069		0.0	0.0		1600.0	9.195402299		8.0	0.045977011		7208.0	41.42528736		7208.0	41.42528736		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Metridia longa	Animalia	Arthropoda	Copepoda	Calanoida	Metridinidae	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		12.0	0.068965517		1.50763931		500.0	2.873563218		200.8925862		364.0	2.091954023		196.4235628		224.0	1.287356322		273.1471448		0.0	0.0		0.0		1100.0	6.32183908		671.9709331		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		800.0	4.597701149		0.0	0.0		800.0	4.597701149		1900.0	10.91954023		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Microcalanus pusillus	Animalia	Arthropoda	Copepoda	Calanoida	Clausocalanidae	0.0	0.0		0.0		0.0	0.0		0.0		1600.0	9.195402299		4.415172414		8800.0	50.57471264		42.75990805		15208.0	87.40229885		113.0435113		2408.0	13.83908046		17.89905149		36824.0	211.6321839		303.7429756		0.0	0.0		0.0		64840.0	372.6436782		481.8606189		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		64840.0	372.6436782		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Microcalanus pygmaeus	Animalia	Arthropoda	Copepoda	Calanoida	Clausocalanidae	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		808.0	4.643678161		6.664792644		4.0	0.022988506		0.032994023		0.0	0.0		0.0		0.0	0.0		0.0		812.0	4.666666667		6.697786667		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		812.0	4.666666667		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Oithona similis	Animalia	Arthropoda	Copepoda	Cyclopoida	Oithonidae	0.0	0.0		0.0		0.0	0.0		0.0		5600.0	32.18390805		8.119678161		800.0	4.597701149		1.580091954		3200.0	18.3908046		8.926896552		7200.0	41.37931034		22.10937931		30416.0	174.8045977		121.7199375		0.0	0.0		0.0		47216.0	271.3563218		162.4559834		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		47216.0	271.3563218		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Pseudocalanus acuspes	Animalia	Arthropoda	Copepoda	Calanoida	Clausocalanidae	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		1608.0	9.24137931		16.08286483		0.0	0.0		0.0		0.0	0.0		0.0		8.0	0.045977011		0.294113563		0.0	0.0		0.0		1616.0	9.287356322		16.37697839		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		1616.0	9.287356322		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Pseudocalanus elongatus	Animalia	Arthropoda	Copepoda	Calanoida	Clausocalanidae	0.0	0.0		0.0		0.0	0.0		0.0		1612.0	9.264367816		9.233795402		5624.0	32.32183908		56.25001977		0.0	0.0		0.0		1600.0	9.195402299		30.22666667		6440.0	37.01149425		236.7614184		0.0	0.0		0.0		15276.0	87.79310345		332.4719002		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		15276.0	87.79310345		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Pseudocalanus minutus	Animalia	Arthropoda	Copepoda	Calanoida	Clausocalanidae	0.0	0.0		0.0		0.0	0.0		0.0		5604.0	32.20689655		32.10061379		3200.0	18.3908046		32.00570115		0.0	0.0		0.0		0.0	0.0		0.0		3212.0	18.45977011		118.0865956		0.0	0.0		0.0		12016.0	69.05747126		182.1929106		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		12016.0	69.05747126		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Pseudocalanus spp.	Animalia	Arthropoda	Copepoda	Calanoida	Clausocalanidae	6400.0	36.7816092		10.27567816		4800.0	27.5862069		16.27834483		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		11200.0	64.36781609		26.55402299		0.0	0.0		0.0	0.0		0.0	0.0		4000.0	22.98850575		1600.0	9.195402299		2400.0	13.79310345		0.0	0.0		8000.0	45.97701149		19200.0	110.3448276		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2261	86	Legacy Labo Fortier	735	2010-07-16	01:49:20	1	4x1m2	V-Tow	200	2	0	174.0	174.0		Triconia borealis	Animalia	Arthropoda	Copepoda	Cyclopoida	Oncaeidae	0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		0.0	0.0		0.0		5604.0	32.20689655		22.67687586		6408.0	36.82758621		20.29126345		46408.0	266.7126437		331.289109		0.0	0.0		0.0		58420.0	335.7471264		374.2572483		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		58420.0	335.7471264		2261.0	86.0	700.0	CCGS Amundsen	2010-07-16 01:49:20+00:00	2010-07-16 02:01:00	56.7927	-80.8357	184.0	Pluvieux, plut�t venteux	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	Pluvieux, plut�t venteux, Macrozooplancton dans pot � part (125mL dans bo�te 1)	outside_amundsen_ctd_range																																							
2271	87	Legacy Labo Fortier	745	2010-07-17	04:39:18	1	4x1m2	V-Tow	200	2	0	176.0	176.0	51.15	Calanus glacialis	Animalia	Arthropoda	Copepoda	Calanoida	Calanidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.33333333	0.212121212	0.72987944	21.97097212	75.59904386	234.6666667	1.333333333	4.58781362	405.2869333	1394.535685	0.0	0.0	0.0	0.0	0.0	69.33333333	0.393939394	1.355490388	260.7203339	897.1022243	0.0	0.0	0.0	0.0	0.0	341.3333333	1.939393939	6.673183447	687.9782394	2367.236953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	341.3333333	1.939393939	6.673183447	2271.0	87.0	702.0	CCGS Amundsen	2010-07-17 04:39:18+00:00	2010-07-17 04:50:35	60.5067	-85.014	186.0	Il y avait du courant	Il y avait du courant	Il y avait du courant	outside_amundsen_ctd_range																																							
2271	87	Legacy Labo Fortier	745	2010-07-17	04:39:18	1	4x1m2	V-Tow	200	2	0	176.0	176.0	51.15	Calanus hyperboreus	Animalia	Arthropoda	Copepoda	Calanoida	Calanidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.66666667	0.060606061	0.208536983	61.93937394	213.1247275	0.0	0.0	0.0	0.0	0.0	5.333333332	0.03030303	0.104268491	79.69579756	274.2220991	0.0	0.0	0.0	0.0	0.0	16.0	0.090909091	0.312805474	141.6351715	487.3468266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.090909091	0.312805474	2271.0	87.0	702.0	CCGS Amundsen	2010-07-17 04:39:18+00:00	2010-07-17 04:50:35	60.5067	-85.014	186.0	Il y avait du courant	Il y avait du courant	Il y avait du courant	outside_amundsen_ctd_range																																							
2271	87	Legacy Labo Fortier	745	2010-07-17	04:39:18	1	4x1m2	V-Tow	200	2	0	176.0	176.0	51.15	Calanus spp.	Animalia	Arthropoda	Copepoda	Calanoida	Calanidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1333.333333	7.575757576	26.06712284	5333.333333	30.3030303	104.2684914	1333.333333	7.575757576	26.06712284	0.0	0.0	0.0	8000.0	45.45454545	156.402737	8000.0	45.45454545	156.402737	2271.0	87.0	702.0	CCGS Amundsen	2010-07-17 04:39:18+00:00	2010-07-17 04:50:35	60.5067	-85.014	186.0	Il y avait du courant	Il y avait du courant	Il y avait du courant	outside_amundsen_ctd_range																																							
2271	87	Legacy Labo Fortier	745	2010-07-17	04:39:18	1	4x1m2	V-Tow	200	2	0	176.0	176.0	51.15	Cyclopoida	Animalia	Arthropoda	Copepoda	Cyclopoida		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2666.666667	15.15151515	52.13424568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2666.666667	15.15151515	52.13424568	2666.666667	15.15151515	52.13424568	2271.0	87.0	702.0	CCGS Amundsen	2010-07-17 04:39:18+00:00	2010-07-17 04:50:35	60.5067	-85.014	186.0	Il y avait du courant	Il y avait du courant	Il y avait du courant	outside_amundsen_ctd_range																																							
2271	87	Legacy Labo Fortier	745	2010-07-17	04:39:18	1	4x1m2	V-Tow	200	2	0	176.0	176.0	51.15	Metridia longa	Animalia	Arthropoda	Copepoda	Calanoida	Metridinidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.33333333	0.212121212	0.72987944	4.63713303	15.95572656	346.6666667	1.96969697	6.777451939	137.7027364	473.8158671	128.0	0.727272727	2.502443793	68.28711273	234.9664094	592.0	3.363636364	11.57380254	713.6856	2455.692387	0.0	0.0	0.0	0.0	0.0	1104.0	6.272727273	21.58357771	924.3125821	3180.43039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1104.0	6.272727273	21.58357771	2271.0	87.0	702.0	CCGS Amundsen	2010-07-17 04:39:18+00:00	2010-07-17 04:50:35	60.5067	-85.014	186.0	Il y avait du courant	Il y avait du courant	Il y avait du courant	outside_amundsen_ctd_range																																							
